"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","114615","Каталог заданий: Школьная программа ""Биология"" — Класс 6","default","Thu Apr 02 14:39:29 UTC 2026","passed","Thu Apr 02 14:41:24 UTC 2026","AuTestCatalogTask","","",""
"","30506","Каталог заданий: НОДА ""Литература. 6.1"" — Класс 4","default","Thu Apr 02 16:03:48 UTC 2026","passed","Thu Apr 02 16:04:18 UTC 2026","AuTestCatalogTask","","",""
"","21927","Каталог заданий: НОДА ""Обществознание. 6.1"" — Класс 6","default","Thu Apr 02 16:05:46 UTC 2026","passed","Thu Apr 02 16:06:08 UTC 2026","AuTestCatalogTask","","",""
"","54156","Каталог заданий: Слабовидящие ""История. 4.1"" — Класс 7","default","Thu Apr 02 15:35:14 UTC 2026","passed","Thu Apr 02 15:36:08 UTC 2026","AuTestCatalogTask","","",""
"","18600","Каталог заданий: ЗПР ""Информатика. 7.1"" — Класс 4","default","Thu Apr 02 16:00:39 UTC 2026","passed","Thu Apr 02 16:00:58 UTC 2026","AuTestCatalogTask","","",""
"","13837","Каталог заданий: Школьная программа ""Информатика"" — Класс 3","default","Thu Apr 02 14:42:20 UTC 2026","passed","Thu Apr 02 14:42:34 UTC 2026","AuTestCatalogTask","","",""
"","33033","Каталог заданий: ЗПР ""История. 7.1"" — Класс 3","default","Thu Apr 02 15:56:36 UTC 2026","passed","Thu Apr 02 15:57:09 UTC 2026","AuTestCatalogTask","","",""
"","17286","Каталог заданий: ТНР ""Обществознание. 5.1"" — Класс 2","default","Thu Apr 02 15:22:11 UTC 2026","passed","Thu Apr 02 15:22:28 UTC 2026","AuTestCatalogTask","","",""
"","34055","Каталог заданий: Нарушение слуха ""История. 1.1"" — Класс 5","default","Thu Apr 02 15:42:47 UTC 2026","passed","Thu Apr 02 15:43:21 UTC 2026","AuTestCatalogTask","","",""
"","34614","Каталог заданий: Слепые ""История. 3.1"" — Класс 5","default","Thu Apr 02 15:27:07 UTC 2026","passed","Thu Apr 02 15:27:42 UTC 2026","AuTestCatalogTask","","",""
"","14648","Каталог заданий: Подготовка к контрольным работам ""Информатика"" — Класс 3","default","Thu Apr 02 14:59:43 UTC 2026","passed","Thu Apr 02 14:59:58 UTC 2026","AuTestCatalogTask","","",""
"","46356","Каталог заданий: Нарушение слуха ""Биология. 1.1"" — Класс 1","default","Thu Apr 02 15:44:24 UTC 2026","passed","Thu Apr 02 15:45:11 UTC 2026","AuTestCatalogTask","","",""
"","13888","Каталог заданий: Подготовка к контрольным работам ""Химия"" — Класс 4","default","Thu Apr 02 14:59:06 UTC 2026","passed","Thu Apr 02 14:59:20 UTC 2026","AuTestCatalogTask","","",""
"","15106","Каталог заданий: Слабовидящие ""Вероятность и статистика. 4.1"" — Класс 1","default","Thu Apr 02 15:38:26 UTC 2026","passed","Thu Apr 02 15:38:42 UTC 2026","AuTestCatalogTask","","",""
"","22445","Каталог заданий: Подготовка к ВПР ""Русский язык"" — Класс 6","default","Thu Apr 02 14:52:41 UTC 2026","passed","Thu Apr 02 14:53:03 UTC 2026","AuTestCatalogTask","","",""
"","150181","Каталог заданий: ТНР ""Вероятность и статистика. 5.1"" — Класс 3","default","Thu Apr 02 15:21:05 UTC 2026","broken","Thu Apr 02 15:23:35 UTC 2026","AuTestCatalogTask","","",""
"","19695","Каталог заданий: ЗПР ""Физика. 7.1"" — Класс 4","default","Thu Apr 02 15:59:23 UTC 2026","passed","Thu Apr 02 15:59:42 UTC 2026","AuTestCatalogTask","","",""
"","27226","Каталог заданий: Подготовка к ВПР ""Литература"" — Класс 5","default","Thu Apr 02 14:52:58 UTC 2026","passed","Thu Apr 02 14:53:26 UTC 2026","AuTestCatalogTask","","",""
"","15457","Каталог заданий: Слепые ""Вероятность и статистика. 3.1"" — Класс 3","default","Thu Apr 02 15:30:33 UTC 2026","passed","Thu Apr 02 15:30:49 UTC 2026","AuTestCatalogTask","","",""
"","9651","Каталог заданий: Русский язык пакеты ""Развитие речи (1-4 кл.)"" — Класс 1","default","Thu Apr 02 15:09:04 UTC 2026","passed","Thu Apr 02 15:09:13 UTC 2026","AuTestCatalogTask","","",""
"","26680","Каталог заданий: ЗПР ""Литература. 7.1"" — Класс 6","default","Thu Apr 02 15:56:16 UTC 2026","passed","Thu Apr 02 15:56:42 UTC 2026","AuTestCatalogTask","","",""
"","17723","Каталог заданий: Подготовка к ЕГЭ ""Английский язык""","default","Thu Apr 02 14:50:23 UTC 2026","passed","Thu Apr 02 14:50:41 UTC 2026","AuTestCatalogTask","","",""
"","27846","Каталог заданий: Повторение пройденного материала ""Литература"" — Класс 7","default","Thu Apr 02 15:03:51 UTC 2026","passed","Thu Apr 02 15:04:19 UTC 2026","AuTestCatalogTask","","",""
"","22272","Каталог заданий: Повторение пройденного материала ""Литература"" — Класс 6","default","Thu Apr 02 15:03:51 UTC 2026","passed","Thu Apr 02 15:04:13 UTC 2026","AuTestCatalogTask","","",""
"","29985","Каталог заданий: ЗПР ""Литература. 7.1"" — Класс 3","default","Thu Apr 02 15:56:00 UTC 2026","passed","Thu Apr 02 15:56:30 UTC 2026","AuTestCatalogTask","","",""
"","15717","Каталог заданий: ТНР ""Русский язык. 5.1"" — Класс 5","default","Thu Apr 02 15:15:39 UTC 2026","passed","Thu Apr 02 15:15:55 UTC 2026","AuTestCatalogTask","","",""
"","36887","Каталог заданий: ЗПР ""История. 7.1"" — Класс 2","default","Thu Apr 02 15:56:30 UTC 2026","passed","Thu Apr 02 15:57:07 UTC 2026","AuTestCatalogTask","","",""
"","19456","Каталог заданий: ТНР ""Информатика. 5.1"" — Класс 3","default","Thu Apr 02 15:21:54 UTC 2026","passed","Thu Apr 02 15:22:13 UTC 2026","AuTestCatalogTask","","",""
"","41854","Каталог заданий: ЗПР ""История. 7.1"" — Класс 7","default","Thu Apr 02 15:57:09 UTC 2026","passed","Thu Apr 02 15:57:51 UTC 2026","AuTestCatalogTask","","",""
"","26241","Каталог заданий: Русский язык пакеты ""Сочинение"" — Класс 5","default","Thu Apr 02 15:10:38 UTC 2026","passed","Thu Apr 02 15:11:04 UTC 2026","AuTestCatalogTask","","",""
"","26175","Каталог заданий: Слабовидящие ""Биология. 4.1"" — Класс 5","default","Thu Apr 02 15:36:56 UTC 2026","passed","Thu Apr 02 15:37:22 UTC 2026","AuTestCatalogTask","","",""
"","12543","Каталог заданий: Слабовидящие ""Алгебра. 4.1"" — Класс 1","default","Thu Apr 02 15:32:35 UTC 2026","passed","Thu Apr 02 15:32:47 UTC 2026","AuTestCatalogTask","","",""
"","32721","Каталог заданий: Нарушение слуха ""Английский язык. 1.1"" — Класс 6","default","Thu Apr 02 15:43:51 UTC 2026","passed","Thu Apr 02 15:44:24 UTC 2026","AuTestCatalogTask","","",""
"","42044","Каталог заданий: НОДА ""Биология. 6.1"" — Класс 1","default","Thu Apr 02 16:05:53 UTC 2026","passed","Thu Apr 02 16:06:35 UTC 2026","AuTestCatalogTask","","",""
"","150207","Каталог заданий: Сложные темы ""Математика"" — Класс 11","default","Thu Apr 02 15:13:35 UTC 2026","broken","Thu Apr 02 15:16:05 UTC 2026","AuTestCatalogTask","","",""
"","42177","Каталог заданий: Нарушение слуха ""Биология. 1.1"" — Класс 7","default","Thu Apr 02 15:45:10 UTC 2026","passed","Thu Apr 02 15:45:52 UTC 2026","AuTestCatalogTask","","",""
"","23634","Каталог заданий: Повторение пройденного материала ""Окружающий мир"" — Класс 4","default","Thu Apr 02 15:01:44 UTC 2026","passed","Thu Apr 02 15:02:07 UTC 2026","AuTestCatalogTask","","",""
"","23023","Каталог заданий: Слабослышащие ""Английский язык. 2.1"" — Класс 7","default","Thu Apr 02 15:52:20 UTC 2026","passed","Thu Apr 02 15:52:43 UTC 2026","AuTestCatalogTask","","",""
"","24763","Каталог заданий: Слабослышащие ""Русский язык. 2.1"" — Класс 3","default","Thu Apr 02 15:46:49 UTC 2026","passed","Thu Apr 02 15:47:14 UTC 2026","AuTestCatalogTask","","",""
"","44697","Каталог заданий: ТНР ""Биология. 5.1"" — Класс 2","default","Thu Apr 02 15:17:55 UTC 2026","passed","Thu Apr 02 15:18:40 UTC 2026","AuTestCatalogTask","","",""
"","34556","Каталог заданий: ЗПР ""История. 7.1"" — Класс 5","default","Thu Apr 02 15:57:02 UTC 2026","passed","Thu Apr 02 15:57:36 UTC 2026","AuTestCatalogTask","","",""
"","24427","Каталог заданий: Повторение пройденного материала ""Английский язык"" — Класс 6","default","Thu Apr 02 15:02:12 UTC 2026","passed","Thu Apr 02 15:02:37 UTC 2026","AuTestCatalogTask","","",""
"","28996","Каталог заданий: Нарушение слуха ""Химия. 1.1"" — Класс 1","default","Thu Apr 02 15:45:11 UTC 2026","passed","Thu Apr 02 15:45:40 UTC 2026","AuTestCatalogTask","","",""
"","17371","Каталог заданий: Школьная программа ""Геометрия"" — Класс 4","default","Thu Apr 02 14:37:02 UTC 2026","passed","Thu Apr 02 14:37:19 UTC 2026","AuTestCatalogTask","","",""
"","44114","Каталог заданий: НОДА ""Биология. 6.1"" — Класс 7","default","Thu Apr 02 16:06:35 UTC 2026","passed","Thu Apr 02 16:07:19 UTC 2026","AuTestCatalogTask","","",""
"","19206","Каталог заданий: Слабослышащие ""Информатика. 2.1"" — Класс 5","default","Thu Apr 02 15:53:14 UTC 2026","passed","Thu Apr 02 15:53:33 UTC 2026","AuTestCatalogTask","","",""
"","23916","Каталог заданий: Повторение пройденного материала ""Русский язык"" — Класс 3","default","Thu Apr 02 15:00:52 UTC 2026","passed","Thu Apr 02 15:01:16 UTC 2026","AuTestCatalogTask","","",""
"","40798","Каталог заданий: РАС ""Русский язык. 8.1"" — Класс 2","default","Thu Apr 02 16:08:55 UTC 2026","passed","Thu Apr 02 16:09:36 UTC 2026","AuTestCatalogTask","","",""
"","26243","Каталог заданий: Слабослышащие ""Литература. 2.1"" — Класс 5","default","Thu Apr 02 15:49:40 UTC 2026","passed","Thu Apr 02 15:50:07 UTC 2026","AuTestCatalogTask","","",""
"","29324","Каталог заданий: Слабовидящие ""История. 4.1"" — Класс 2","default","Thu Apr 02 15:34:44 UTC 2026","passed","Thu Apr 02 15:35:13 UTC 2026","AuTestCatalogTask","","",""
"","14646","Каталог заданий: Слабовидящие ""Обществознание. 4.1"" — Класс 5","default","Thu Apr 02 15:36:41 UTC 2026","passed","Thu Apr 02 15:36:56 UTC 2026","AuTestCatalogTask","","",""
"","24275","Каталог заданий: Подготовка к ВПР ""История"" — Класс 5","default","Thu Apr 02 14:54:19 UTC 2026","passed","Thu Apr 02 14:54:44 UTC 2026","AuTestCatalogTask","","",""
"","16195","Каталог заданий: РАС ""Русский язык. 8.1"" — Класс 7","default","Thu Apr 02 16:09:31 UTC 2026","passed","Thu Apr 02 16:09:47 UTC 2026","AuTestCatalogTask","","",""
"","12554","Каталог заданий: НОДА ""Алгебра. 6.1"" — Класс 1","default","Thu Apr 02 16:02:26 UTC 2026","passed","Thu Apr 02 16:02:38 UTC 2026","AuTestCatalogTask","","",""
"","32093","Каталог заданий: ТНР ""Литература. 5.1"" — Класс 4","default","Thu Apr 02 15:19:21 UTC 2026","passed","Thu Apr 02 15:19:54 UTC 2026","AuTestCatalogTask","","",""
"","31130","Каталог заданий: Подготовка к ЕГЭ ""Физика""","default","Thu Apr 02 14:50:28 UTC 2026","passed","Thu Apr 02 14:50:59 UTC 2026","AuTestCatalogTask","","",""
"","27046","Каталог заданий: Слабовидящие ""Окружающий мир. 4.1"" — Класс 1","default","Thu Apr 02 15:33:15 UTC 2026","passed","Thu Apr 02 15:33:42 UTC 2026","AuTestCatalogTask","","",""
"","25101","Каталог заданий: Дополнительное образование ""Английский язык"" — Класс 6","default","Thu Apr 02 14:46:11 UTC 2026","passed","Thu Apr 02 14:46:36 UTC 2026","AuTestCatalogTask","","",""
"","26836","Каталог заданий: ЗПР ""Английский язык. 7.1"" — Класс 4","default","Thu Apr 02 15:59:40 UTC 2026","passed","Thu Apr 02 16:00:06 UTC 2026","AuTestCatalogTask","","",""
"","26001","Каталог заданий: Слепые ""Русский язык. 3.1"" — Класс 3","default","Thu Apr 02 15:23:33 UTC 2026","passed","Thu Apr 02 15:23:59 UTC 2026","AuTestCatalogTask","","",""
"","15145","Каталог заданий: РАС ""Вероятность и статистика. 8.1"" — Класс 2","default","Thu Apr 02 16:16:23 UTC 2026","passed","Thu Apr 02 16:16:38 UTC 2026","AuTestCatalogTask","","",""
"","28385","Каталог заданий: Повторение пройденного материала ""Русский язык"" — Класс 7","default","Thu Apr 02 15:01:14 UTC 2026","passed","Thu Apr 02 15:01:43 UTC 2026","AuTestCatalogTask","","",""
"","49500","Каталог заданий: ТНР ""История. 5.1"" — Класс 4","default","Thu Apr 02 15:20:19 UTC 2026","passed","Thu Apr 02 15:21:09 UTC 2026","AuTestCatalogTask","","",""
"","20056","Каталог заданий: Нарушение слуха ""Русский язык. 1.1"" — Класс 1","default","Thu Apr 02 15:39:00 UTC 2026","passed","Thu Apr 02 15:39:20 UTC 2026","AuTestCatalogTask","","",""
"","24725","Каталог заданий: Повторение пройденного материала ""Алгебра"" — Класс 2","default","Thu Apr 02 15:03:57 UTC 2026","passed","Thu Apr 02 15:04:21 UTC 2026","AuTestCatalogTask","","",""
"","16972","Каталог заданий: НОДА ""Русский язык. 6.1"" — Класс 5","default","Thu Apr 02 16:00:58 UTC 2026","passed","Thu Apr 02 16:01:15 UTC 2026","AuTestCatalogTask","","",""
"","41200","Каталог заданий: Слабослышащие ""История. 2.1"" — Класс 7","default","Thu Apr 02 15:50:57 UTC 2026","passed","Thu Apr 02 15:51:38 UTC 2026","AuTestCatalogTask","","",""
"","15154","Каталог заданий: ЗПР ""Информатика. 7.1"" — Класс 5","default","Thu Apr 02 16:00:41 UTC 2026","passed","Thu Apr 02 16:00:56 UTC 2026","AuTestCatalogTask","","",""
"","24117","Каталог заданий: ЗПР ""Английский язык. 7.1"" — Класс 10","default","Thu Apr 02 16:00:06 UTC 2026","passed","Thu Apr 02 16:00:31 UTC 2026","AuTestCatalogTask","","",""
"","16010","Каталог заданий: Слепые ""Физика. 3.1"" — Класс 1","default","Thu Apr 02 15:30:03 UTC 2026","passed","Thu Apr 02 15:30:19 UTC 2026","AuTestCatalogTask","","",""
"","15558","Каталог заданий: Школьная программа ""Алгебра"" — Класс 1","default","Thu Apr 02 14:43:05 UTC 2026","passed","Thu Apr 02 14:43:20 UTC 2026","AuTestCatalogTask","","",""
"","49461","Каталог заданий: РАС ""Литература. 8.1"" — Класс 7","default","Thu Apr 02 16:12:29 UTC 2026","passed","Thu Apr 02 16:13:18 UTC 2026","AuTestCatalogTask","","",""
"","18349","Каталог заданий: Слабовидящие ""Алгебра. 4.1"" — Класс 2","default","Thu Apr 02 15:32:37 UTC 2026","passed","Thu Apr 02 15:32:56 UTC 2026","AuTestCatalogTask","","",""
"","40098","Каталог заданий: Подготовка к ЕГЭ ""Русский язык (версия 2026)""","default","Thu Apr 02 14:51:14 UTC 2026","passed","Thu Apr 02 14:51:54 UTC 2026","AuTestCatalogTask","","",""
"","17060","Каталог заданий: ТНР ""Русский язык. 5.1"" — Класс 9","default","Thu Apr 02 15:16:21 UTC 2026","passed","Thu Apr 02 15:16:38 UTC 2026","AuTestCatalogTask","","",""
"","48837","Каталог заданий: Слабовидящие ""История. 4.1"" — Класс 4","default","Thu Apr 02 15:35:02 UTC 2026","passed","Thu Apr 02 15:35:51 UTC 2026","AuTestCatalogTask","","",""
"","24536","Каталог заданий: ТНР ""Английский язык. 5.1"" — Класс 4","default","Thu Apr 02 15:22:45 UTC 2026","passed","Thu Apr 02 15:23:10 UTC 2026","AuTestCatalogTask","","",""
"","18682","Каталог заданий: Подготовка к контрольным работам ""Биология"" — Класс 7","default","Thu Apr 02 14:59:26 UTC 2026","passed","Thu Apr 02 14:59:45 UTC 2026","AuTestCatalogTask","","",""
"","12686","Каталог заданий: Слепые ""Обществознание. 3.1"" — Класс 5","default","Thu Apr 02 15:27:48 UTC 2026","passed","Thu Apr 02 15:28:01 UTC 2026","AuTestCatalogTask","","",""
"","14794","Каталог заданий: Нарушение слуха ""Вероятность и статистика. 1.1"" — Класс 2","default","Thu Apr 02 15:46:10 UTC 2026","passed","Thu Apr 02 15:46:24 UTC 2026","AuTestCatalogTask","","",""
"","11856","Каталог заданий: Русский язык пакеты ""Орфографическая грамотность (5-9 кл.)"" — Класс 2","default","Thu Apr 02 15:09:35 UTC 2026","passed","Thu Apr 02 15:09:47 UTC 2026","AuTestCatalogTask","","",""
"","13870","Каталог заданий: Школьная программа ""Русский язык"" — Класс 11","default","Thu Apr 02 14:39:05 UTC 2026","passed","Thu Apr 02 14:39:19 UTC 2026","AuTestCatalogTask","","",""
"","26310","Каталог заданий: Повторение пройденного материала ""Английский язык"" — Класс 3","default","Thu Apr 02 15:02:06 UTC 2026","passed","Thu Apr 02 15:02:32 UTC 2026","AuTestCatalogTask","","",""
"","24896","Каталог заданий: ТНР ""Английский язык. 5.1"" — Класс 2","default","Thu Apr 02 15:22:28 UTC 2026","passed","Thu Apr 02 15:22:53 UTC 2026","AuTestCatalogTask","","",""
"","31508","Каталог заданий: ТНР ""Математика. 5.1"" — Класс 6","default","Thu Apr 02 15:16:50 UTC 2026","passed","Thu Apr 02 15:17:21 UTC 2026","AuTestCatalogTask","","",""
"","15061","Каталог заданий: Подготовка к ОГЭ ""Литература. Варианты КИМ""","default","Thu Apr 02 14:50:09 UTC 2026","passed","Thu Apr 02 14:50:24 UTC 2026","AuTestCatalogTask","","",""
"","20617","Каталог заданий: ТНР ""Английский язык. 5.1"" — Класс 5","default","Thu Apr 02 15:22:48 UTC 2026","passed","Thu Apr 02 15:23:09 UTC 2026","AuTestCatalogTask","","",""
"","48906","Каталог заданий: НОДА ""Литература. 6.1"" — Класс 7","default","Thu Apr 02 16:04:20 UTC 2026","passed","Thu Apr 02 16:05:08 UTC 2026","AuTestCatalogTask","","",""
"","57467","Каталог заданий: Слепые ""История. 3.1"" — Класс 6","default","Thu Apr 02 15:27:09 UTC 2026","passed","Thu Apr 02 15:28:06 UTC 2026","AuTestCatalogTask","","",""
"","25809","Каталог заданий: Школьная программа ""Математика"" — Класс 3","default","Thu Apr 02 14:36:20 UTC 2026","passed","Thu Apr 02 14:36:46 UTC 2026","AuTestCatalogTask","","",""
"","23940","Каталог заданий: НОДА ""Английский язык. 6.1"" — Класс 8","default","Thu Apr 02 16:08:03 UTC 2026","passed","Thu Apr 02 16:08:26 UTC 2026","AuTestCatalogTask","","",""
"","17335","Каталог заданий: Дополнительное образование ""Вероятность и статистика"" — Класс 2","default","Thu Apr 02 14:48:22 UTC 2026","passed","Thu Apr 02 14:48:39 UTC 2026","AuTestCatalogTask","","",""
"","22664","Каталог заданий: НОДА ""Окружающий мир. 6.1"" — Класс 4","default","Thu Apr 02 16:03:18 UTC 2026","passed","Thu Apr 02 16:03:40 UTC 2026","AuTestCatalogTask","","",""
"","38522","Каталог заданий: ЗПР ""Литература. 7.1"" — Класс 1","default","Thu Apr 02 15:55:37 UTC 2026","passed","Thu Apr 02 15:56:15 UTC 2026","AuTestCatalogTask","","",""
"","25767","Каталог заданий: Повторение пройденного материала ""Английский язык"" — Класс 9","default","Thu Apr 02 15:02:32 UTC 2026","passed","Thu Apr 02 15:02:58 UTC 2026","AuTestCatalogTask","","",""
"","25681","Каталог заданий: Слепые ""Информатика. 3.1"" — Класс 1","default","Thu Apr 02 15:30:46 UTC 2026","passed","Thu Apr 02 15:31:12 UTC 2026","AuTestCatalogTask","","",""
"","23410","Каталог заданий: Школьная программа ""Окружающий мир (2)"" — Класс 3","default","Thu Apr 02 14:44:23 UTC 2026","passed","Thu Apr 02 14:44:46 UTC 2026","AuTestCatalogTask","","",""
"","11983","Каталог заданий: Русский язык пакеты ""Развитие речи (1-4 кл.)"" — Класс 3","default","Thu Apr 02 15:09:13 UTC 2026","passed","Thu Apr 02 15:09:25 UTC 2026","AuTestCatalogTask","","",""
"","19402","Каталог заданий: ЗПР ""Физика. 7.1"" — Класс 5","default","Thu Apr 02 15:59:25 UTC 2026","passed","Thu Apr 02 15:59:44 UTC 2026","AuTestCatalogTask","","",""
"","13913","Каталог заданий: ТНР ""Информатика. 5.1"" — Класс 1","default","Thu Apr 02 15:21:42 UTC 2026","passed","Thu Apr 02 15:21:56 UTC 2026","AuTestCatalogTask","","",""
"","30248","Каталог заданий: Слепые ""Алгебра. 3.1"" — Класс 2","default","Thu Apr 02 15:24:41 UTC 2026","passed","Thu Apr 02 15:25:11 UTC 2026","AuTestCatalogTask","","",""
"","21673","Каталог заданий: НОДА ""Английский язык. 6.1"" — Класс 5","default","Thu Apr 02 16:07:53 UTC 2026","passed","Thu Apr 02 16:08:14 UTC 2026","AuTestCatalogTask","","",""
"","26715","Каталог заданий: Школьная программа ""Английский язык"" — Класс 5","default","Thu Apr 02 14:40:10 UTC 2026","passed","Thu Apr 02 14:40:37 UTC 2026","AuTestCatalogTask","","",""
"","28412","Каталог заданий: Слабослышащие ""Окружающий мир. 2.1"" — Класс 2","default","Thu Apr 02 15:48:06 UTC 2026","passed","Thu Apr 02 15:48:34 UTC 2026","AuTestCatalogTask","","",""
"","21058","Каталог заданий: Нарушение слуха ""Английский язык. 1.1"" — Класс 3","default","Thu Apr 02 15:43:47 UTC 2026","passed","Thu Apr 02 15:44:08 UTC 2026","AuTestCatalogTask","","",""
"","16062","Каталог заданий: Слабослышащие ""Окружающий мир. 2.1"" — Класс 3","default","Thu Apr 02 15:48:11 UTC 2026","passed","Thu Apr 02 15:48:27 UTC 2026","AuTestCatalogTask","","",""
"","16339","Каталог заданий: Подготовка к контрольным работам ""Информатика"" — Класс 2","default","Thu Apr 02 14:59:43 UTC 2026","passed","Thu Apr 02 14:59:59 UTC 2026","AuTestCatalogTask","","",""
"","36754","Каталог заданий: Нарушение слуха ""Математика. 1.1"" — Класс 5","default","Thu Apr 02 15:40:09 UTC 2026","passed","Thu Apr 02 15:40:45 UTC 2026","AuTestCatalogTask","","",""
"","15539","Каталог заданий: Подготовка к контрольным работам ""Вероятность и статистика"" — Класс 5","default","Thu Apr 02 15:00:00 UTC 2026","passed","Thu Apr 02 15:00:16 UTC 2026","AuTestCatalogTask","","",""
"","16020","Каталог заданий: НОДА ""Русский язык. 6.1"" — Класс 9","default","Thu Apr 02 16:01:27 UTC 2026","passed","Thu Apr 02 16:01:43 UTC 2026","AuTestCatalogTask","","",""
"","23563","Каталог заданий: РАС ""Английский язык. 8.1"" — Класс 10","default","Thu Apr 02 16:16:15 UTC 2026","passed","Thu Apr 02 16:16:38 UTC 2026","AuTestCatalogTask","","",""
"","18754","Каталог заданий: Подготовка к контрольным работам ""Литература"" — Класс 5","default","Thu Apr 02 14:58:16 UTC 2026","passed","Thu Apr 02 14:58:35 UTC 2026","AuTestCatalogTask","","",""
"","21275","Каталог заданий: Слабослышащие ""Английский язык. 2.1"" — Класс 5","default","Thu Apr 02 15:52:12 UTC 2026","passed","Thu Apr 02 15:52:33 UTC 2026","AuTestCatalogTask","","",""
"","22111","Каталог заданий: Подготовка к контрольным работам ""Окружающий мир"" — Класс 3","default","Thu Apr 02 14:57:01 UTC 2026","passed","Thu Apr 02 14:57:23 UTC 2026","AuTestCatalogTask","","",""
"","11676","Каталог заданий: Подготовка к контрольным работам ""Информатика"" — Класс 1","default","Thu Apr 02 14:59:35 UTC 2026","passed","Thu Apr 02 14:59:46 UTC 2026","AuTestCatalogTask","","",""
"","36557","Каталог заданий: ТНР ""Математика. 5.1"" — Класс 5","default","Thu Apr 02 15:16:43 UTC 2026","passed","Thu Apr 02 15:17:19 UTC 2026","AuTestCatalogTask","","",""
"","25403","Каталог заданий: Русский язык пакеты ""Сочинение"" — Класс 1","default","Thu Apr 02 15:10:18 UTC 2026","passed","Thu Apr 02 15:10:43 UTC 2026","AuTestCatalogTask","","",""
"","22959","Каталог заданий: Дополнительное образование ""Английский язык"" — Класс 7","default","Thu Apr 02 14:46:13 UTC 2026","passed","Thu Apr 02 14:46:36 UTC 2026","AuTestCatalogTask","","",""
"","24662","Каталог заданий: Повторение пройденного материала ""Окружающий мир"" — Класс 3","default","Thu Apr 02 15:01:43 UTC 2026","passed","Thu Apr 02 15:02:07 UTC 2026","AuTestCatalogTask","","",""
"","50910","Каталог заданий: Слабовидящие ""Литература. 4.1"" — Класс 7","default","Thu Apr 02 15:34:23 UTC 2026","passed","Thu Apr 02 15:35:14 UTC 2026","AuTestCatalogTask","","",""
"","16252","Каталог заданий: ТНР ""Окружающий мир. 5.1"" — Класс 1","default","Thu Apr 02 15:17:38 UTC 2026","passed","Thu Apr 02 15:17:54 UTC 2026","AuTestCatalogTask","","",""
"","29059","Каталог заданий: Подготовка к ОГЭ ""Физика""","default","Thu Apr 02 14:49:13 UTC 2026","passed","Thu Apr 02 14:49:42 UTC 2026","AuTestCatalogTask","","",""
"","32876","Каталог заданий: Слепые ""Химия. 3.1"" — Класс 2","default","Thu Apr 02 15:29:30 UTC 2026","passed","Thu Apr 02 15:30:03 UTC 2026","AuTestCatalogTask","","",""
"","31993","Каталог заданий: ТНР ""История. 5.1"" — Класс 1","default","Thu Apr 02 15:20:03 UTC 2026","passed","Thu Apr 02 15:20:35 UTC 2026","AuTestCatalogTask","","",""
"","29586","Каталог заданий: Слепые ""Химия. 3.1"" — Класс 3","default","Thu Apr 02 15:29:57 UTC 2026","passed","Thu Apr 02 15:30:26 UTC 2026","AuTestCatalogTask","","",""
"","18211","Каталог заданий: Школьная программа ""Русский язык"" — Класс 5","default","Thu Apr 02 14:38:30 UTC 2026","passed","Thu Apr 02 14:38:48 UTC 2026","AuTestCatalogTask","","",""
"","32686","Каталог заданий: Слепые ""История. 3.1"" — Класс 2","default","Thu Apr 02 15:26:35 UTC 2026","passed","Thu Apr 02 15:27:07 UTC 2026","AuTestCatalogTask","","",""
"","25466","Каталог заданий: Повторение пройденного материала ""История"" — Класс 6","default","Thu Apr 02 15:03:00 UTC 2026","passed","Thu Apr 02 15:03:26 UTC 2026","AuTestCatalogTask","","",""
"","14822","Каталог заданий: ТНР ""Геометрия. 5.1"" — Класс 4","default","Thu Apr 02 15:17:36 UTC 2026","passed","Thu Apr 02 15:17:51 UTC 2026","AuTestCatalogTask","","",""
"","32822","Каталог заданий: Школьная программа ""Математика"" — Класс 2","default","Thu Apr 02 14:36:20 UTC 2026","passed","Thu Apr 02 14:36:53 UTC 2026","AuTestCatalogTask","","",""
"","32314","Каталог заданий: НОДА ""История. 6.1"" — Класс 3","default","Thu Apr 02 16:04:38 UTC 2026","passed","Thu Apr 02 16:05:10 UTC 2026","AuTestCatalogTask","","",""
"","14430","Каталог заданий: НОДА ""Информатика. 6.1"" — Класс 1","default","Thu Apr 02 16:08:38 UTC 2026","passed","Thu Apr 02 16:08:52 UTC 2026","AuTestCatalogTask","","",""
"","20216","Каталог заданий: ТНР ""Информатика. 5.1"" — Класс 4","default","Thu Apr 02 15:21:55 UTC 2026","passed","Thu Apr 02 15:22:16 UTC 2026","AuTestCatalogTask","","",""
"","27585","Каталог заданий: Повторение пройденного материала ""Геометрия"" — Класс 3","default","Thu Apr 02 15:04:19 UTC 2026","passed","Thu Apr 02 15:04:47 UTC 2026","AuTestCatalogTask","","",""
"","34632","Каталог заданий: ЗПР ""Литература. 7.1"" — Класс 4","default","Thu Apr 02 15:56:01 UTC 2026","passed","Thu Apr 02 15:56:36 UTC 2026","AuTestCatalogTask","","",""
"","9819","Каталог заданий: Подготовка к ЕГЭ ""Химия. Варианты КИМ""","default","Thu Apr 02 14:51:38 UTC 2026","passed","Thu Apr 02 14:51:48 UTC 2026","AuTestCatalogTask","","",""
